1:ItNr	2:Metric	2:Metric0	2:Metric1	3:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Metric-LC	Metric-OC	Metric-PC	Time0[ms]	Time1[ms]	Time[ms]	||Gradient-LC||	||Gradient-OC||	||Gradient-PC||
892	-0.417502	-0.840020	0.005016	0.062500	0.000072	0.000071	0.000010	0.0000000287	0.0019371765	0.0001113270	45.9	15.0	61.1	0.0000005365	0.0000499045	0.0000420328
893	-0.417502	-0.840023	0.005020	0.062500	0.000072	0.000071	0.000010	0.0000000287	0.0019385722	0.0001113925	57.1	16.0	73.3	0.0000005367	0.0000499136	0.0000420331
894	-0.417499	-0.840021	0.005023	0.062500	0.000072	0.000071	0.000010	0.0000000287	0.0019399193	0.0001114574	44.7	16.3	61.2	0.0000005369	0.0000499203	0.0000420335
895	-0.417499	-0.840024	0.005027	0.062500	0.000072	0.000071	0.000010	0.0000000287	0.0019413141	0.0001115232	47.6	16.4	64.1	0.0000005371	0.0000499292	0.0000420338
896	-0.417497	-0.840023	0.005030	0.062500	0.000072	0.000071	0.000010	0.0000000287	0.0019426594	0.0001115880	44.5	15.8	60.5	0.0000005372	0.0000499359	0.0000420341
897	-0.417496	-0.840026	0.005033	0.062500	0.000072	0.000071	0.000010	0.0000000288	0.0019440641	0.0001116545	40.9	15.1	56.1	0.0000005374	0.0000499452	0.0000420347
898	-0.417494	-0.840025	0.005037	0.062500	0.000072	0.000071	0.000010	0.0000000288	0.0019454373	0.0001117216	47.8	15.5	63.4	0.0000005376	0.0000499534	0.0000420360
899	-0.417494	-0.840028	0.005040	0.062500	0.000071	0.000071	0.000010	0.0000000288	0.0019468490	0.0001117898	50.5	15.3	65.9	0.0000005378	0.0000499626	0.0000420371
900	-0.417491	-0.840026	0.005044	0.062500	0.000072	0.000071	0.000010	0.0000000288	0.0019481830	0.0001118545	44.5	15.7	60.3	0.0000005379	0.0000499692	0.0000420372
901	-0.417491	-0.840029	0.005047	0.062500	0.000072	0.000071	0.000010	0.0000000288	0.0019495802	0.0001119210	48.8	15.1	64.0	0.0000005381	0.0000499781	0.0000420376
902	-0.417489	-0.840028	0.005051	0.062500	0.000072	0.000071	0.000010	0.0000000289	0.0019509267	0.0001119865	42.8	15.0	57.9	0.0000005383	0.0000499848	0.0000420379
903	-0.417488	-0.840031	0.005054	0.062500	0.000071	0.000071	0.000010	0.0000000289	0.0019523401	0.0001120536	43.4	15.3	58.9	0.0000005385	0.0000499942	0.0000420386
904	-0.417486	-0.840029	0.005057	0.062500	0.000072	0.000071	0.000010	0.0000000289	0.0019536398	0.0001121156	41.9	15.3	57.4	0.0000005387	0.0000499993	0.0000420376
905	-0.417486	-0.840032	0.005061	0.062500	0.000071	0.000071	0.000010	0.0000000289	0.0019550536	0.0001121823	49.7	15.2	65.0	0.0000005388	0.0000500092	0.0000420384
906	-0.417483	-0.840031	0.005064	0.062500	0.000072	0.000071	0.000010	0.0000000289	0.0019563646	0.0001122432	43.2	16.0	59.3	0.0000005390	0.0000500141	0.0000420362
907	-0.417482	-0.840031	0.005068	0.062500	0.000071	0.000071	0.000010	0.0000000289	0.0019577904	0.0001123105	42.0	14.8	57.0	0.0000005392	0.0000500232	0.0000420367
908	-0.417481	-0.840032	0.005071	0.062500	0.000072	0.000071	0.000010	0.0000000290	0.0019591185	0.0001123724	44.2	15.7	60.0	0.0000005394	0.0000500285	0.0000420347
909	-0.417479	-0.840033	0.005074	0.062500	0.000071	0.000071	0.000010	0.0000000290	0.0019605423	0.0001124394	47.3	15.0	62.4	0.0000005395	0.0000500375	0.0000420350
910	-0.417478	-0.840033	0.005078	0.062500	0.000072	0.000071	0.000010	0.0000000290	0.0019618388	0.0001125028	51.5	15.4	67.1	0.0000005397	0.0000500426	0.0000420345
911	-0.417477	-0.840034	0.005081	0.062500	0.000071	0.000071	0.000010	0.0000000290	0.0019632611	0.0001125707	47.6	15.1	62.9	0.0000005399	0.0000500526	0.0000420356
912	-0.417475	-0.840035	0.005084	0.062500	0.000072	0.000071	0.000010	0.0000000290	0.0019645598	0.0001126336	61.7	14.9	76.7	0.0000005401	0.0000500576	0.0000420346
913	-0.417474	-0.840036	0.005088	0.062500	0.000071	0.000071	0.000010	0.0000000291	0.0019659889	0.0001127021	49.3	15.5	64.9	0.0000005402	0.0000500674	0.0000420357
914	-0.417473	-0.840036	0.005091	0.062500	0.000072	0.000071	0.000010	0.0000000291	0.0019672820	0.0001127641	48.9	16.2	65.2	0.0000005404	0.0000500721	0.0000420342
915	-0.417471	-0.840037	0.005095	0.062500	0.000071	0.000071	0.000010	0.0000000291	0.0019687071	0.0001128325	46.5	15.6	62.3	0.0000005406	0.0000500823	0.0000420354
916	-0.417470	-0.840038	0.005098	0.062500	0.000073	0.000071	0.000010	0.0000000291	0.0019699744	0.0001128939	43.3	15.3	58.7	0.0000005407	0.0000500866	0.0000420341
917	-0.417469	-0.840039	0.005102	0.062500	0.000071	0.000071	0.000010	0.0000000291	0.0019713992	0.0001129622	49.1	16.8	66.0	0.0000005409	0.0000500970	0.0000420354
918	-0.417467	-0.840039	0.005105	0.062500	0.000072	0.000071	0.000010	0.0000000292	0.0019726867	0.0001130248	46.6	15.5	62.2	0.0000005411	0.0000501017	0.0000420342
919	-0.417466	-0.840040	0.005108	0.062500	0.000071	0.000071	0.000010	0.0000000292	0.0019741197	0.0001130939	47.9	15.1	63.2	0.0000005413	0.0000501119	0.0000420355
920	-0.417465	-0.840041	0.005112	0.062500	0.000072	0.000071	0.000010	0.0000000292	0.0019753856	0.0001131552	47.7	15.2	63.1	0.0000005414	0.0000501161	0.0000420342
921	-0.417463	-0.840042	0.005115	0.062500	0.000071	0.000071	0.000010	0.0000000292	0.0019767956	0.0001132227	46.4	15.0	61.5	0.0000005416	0.0000501260	0.0000420349
922	-0.417462	-0.840042	0.005118	0.062500	0.000072	0.000071	0.000010	0.0000000292	0.0019781625	0.0001132896	44.1	15.1	59.3	0.0000005418	0.0000501326	0.0000420346
923	-0.417461	-0.840043	0.005122	0.062500	0.000071	0.000071	0.000010	0.0000000293	0.0019795943	0.0001133600	43.5	19.0	62.6	0.0000005420	0.0000501415	0.0000420357
924	-0.417459	-0.840044	0.005125	0.062500	0.000072	0.000071	0.000010	0.0000000293	0.0019809673	0.0001134272	47.9	15.3	63.3	0.0000005421	0.0000501481	0.0000420355
925	-0.417458	-0.840045	0.005129	0.062500	0.000071	0.000071	0.000010	0.0000000293	0.0019823928	0.0001134970	46.2	15.6	62.0	0.0000005423	0.0000501573	0.0000420364
926	-0.417456	-0.840045	0.005132	0.062500	0.000072	0.000071	0.000010	0.0000000293	0.0019837306	0.0001135650	45.3	14.9	60.4	0.0000005425	0.0000501636	0.0000420372
927	-0.417455	-0.840046	0.005136	0.062500	0.000071	0.000071	0.000010	0.0000000293	0.0019851673	0.0001136355	49.8	16.0	65.9	0.0000005427	0.0000501739	0.0000420386
928	-0.417454	-0.840047	0.005139	0.062500	0.000072	0.000071	0.000010	0.0000000293	0.0019865165	0.0001137026	44.0	15.5	59.7	0.0000005428	0.0000501801	0.0000420384
929	-0.417452	-0.840048	0.005143	0.062500	0.000071	0.000071	0.000010	0.0000000294	0.0019879574	0.0001137735	47.8	15.5	63.4	0.0000005430	0.0000501900	0.0000420396
930	-0.417451	-0.840048	0.005146	0.062500	0.000072	0.000071	0.000010	0.0000000294	0.0019893177	0.0001138414	58.4	15.2	73.8	0.0000005432	0.0000501965	0.0000420396
931	-0.417450	-0.840049	0.005150	0.062500	0.000072	0.000071	0.000010	0.0000000294	0.0019907570	0.0001139123	49.2	15.5	64.8	0.0000005434	0.0000502062	0.0000420407
932	-0.417448	-0.840050	0.005153	0.062500	0.000072	0.000071	0.000010	0.0000000294	0.0019921104	0.0001139814	48.2	15.3	63.6	0.0000005435	0.0000502128	0.0000420417
933	-0.417447	-0.840051	0.005157	0.062500	0.000071	0.000071	0.000010	0.0000000294	0.0019935294	0.0001140508	48.5	15.3	64.0	0.0000005437	0.0000502220	0.0000420423
934	-0.417446	-0.840052	0.005160	0.062500	0.000072	0.000071	0.000010	0.0000000295	0.0019948968	0.0001141183	45.2	15.1	60.4	0.0000005439	0.0000502284	0.0000420419
935	-0.417444	-0.840052	0.005164	0.062500	0.000071	0.000071	0.000010	0.0000000295	0.0019963278	0.0001141889	47.6	15.2	63.0	0.0000005441	0.0000502376	0.0000420427
936	-0.417443	-0.840053	0.005167	0.062500	0.000072	0.000071	0.000010	0.0000000295	0.0019976996	0.0001142568	44.5	15.9	60.5	0.0000005442	0.0000502441	0.0000420424
937	-0.417441	-0.840054	0.005171	0.062500	0.000071	0.000071	0.000010	0.0000000295	0.0019991332	0.0001143267	45.6	15.9	61.6	0.0000005444	0.0000502529	0.0000420426
938	-0.417440	-0.840054	0.005175	0.062500	0.000072	0.000071	0.000010	0.0000000295	0.0020005142	0.0001143955	47.8	15.7	63.6	0.0000005446	0.0000502596	0.0000420425
939	-0.417439	-0.840055	0.005178	0.062500	0.000072	0.000071	0.000010	0.0000000296	0.0020019448	0.0001144663	47.5	15.2	62.8	0.0000005448	0.0000502689	0.0000420433
940	-0.417437	-0.840056	0.005182	0.062500	0.000072	0.000071	0.000010	0.0000000296	0.0020032984	0.0001145359	43.6	15.2	58.9	0.0000005450	0.0000502751	0.0000420444
941	-0.417436	-0.840057	0.005185	0.062500	0.000071	0.000071	0.000010	0.0000000296	0.0020047238	0.0001146060	42.0	15.8	57.9	0.0000005451	0.0000502845	0.0000420451
942	-0.417434	-0.840058	0.005189	0.062500	0.000072	0.000071	0.000010	0.0000000296	0.0020061016	0.0001146755	51.8	15.1	67.1	0.0000005453	0.0000502913	0.0000420454
943	-0.417433	-0.840058	0.005192	0.062500	0.000071	0.000071	0.000010	0.0000000296	0.0020075244	0.0001147458	61.4	15.3	76.8	0.0000005455	0.0000503002	0.0000420459
944	-0.417432	-0.840059	0.005196	0.062500	0.000072	0.000071	0.000010	0.0000000297	0.0020089131	0.0001148160	52.6	15.3	68.0	0.0000005457	0.0000503072	0.0000420463
945	-0.417430	-0.840060	0.005199	0.062500	0.000071	0.000071	0.000010	0.0000000297	0.0020103434	0.0001148870	46.7	15.9	62.7	0.0000005458	0.0000503166	0.0000420470
946	-0.417429	-0.840061	0.005203	0.062500	0.000072	0.000071	0.000010	0.0000000297	0.0020117217	0.0001149563	50.5	15.2	65.9	0.0000005460	0.0000503233	0.0000420471
947	-0.417428	-0.840061	0.005206	0.062500	0.000072	0.000071	0.000010	0.0000000297	0.0020131578	0.0001150277	42.0	15.5	57.6	0.0000005462	0.0000503326	0.0000420479
948	-0.417426	-0.840062	0.005210	0.062500	0.000072	0.000071	0.000010	0.0000000297	0.0020145180	0.0001150982	48.3	14.5	62.9	0.0000005464	0.0000503393	0.0000420490
949	-0.417425	-0.840063	0.005213	0.062500	0.000071	0.000071	0.000010	0.0000000298	0.0020159477	0.0001151692	44.7	15.4	60.2	0.0000005465	0.0000503489	0.0000420498
950	-0.417423	-0.840064	0.005217	0.062500	0.000072	0.000071	0.000010	0.0000000298	0.0020173216	0.0001152386	51.9	14.8	66.9	0.0000005467	0.0000503554	0.0000420498
951	-0.417422	-0.840064	0.005220	0.062500	0.000072	0.000071	0.000010	0.0000000298	0.0020187551	0.0001153100	44.6	16.1	60.9	0.0000005469	0.0000503646	0.0000420504
952	-0.417421	-0.840065	0.005224	0.062500	0.000072	0.000071	0.000010	0.0000000298	0.0020201206	0.0001153811	43.5	15.3	58.9	0.0000005471	0.0000503714	0.0000420517
953	-0.417419	-0.840066	0.005227	0.062500	0.000071	0.000071	0.000010	0.0000000298	0.0020215548	0.0001154525	43.3	16.5	59.9	0.0000005472	0.0000503812	0.0000420525
954	-0.417418	-0.840067	0.005231	0.062500	0.000072	0.000071	0.000010	0.0000000299	0.0020229328	0.0001155225	45.5	15.0	60.6	0.0000005474	0.0000503878	0.0000420526
955	-0.417416	-0.840067	0.005235	0.062500	0.000071	0.000071	0.000010	0.0000000299	0.0020243662	0.0001155953	45.8	15.7	61.6	0.0000005476	0.0000503984	0.0000420538
956	-0.417415	-0.840068	0.005238	0.062500	0.000072	0.000071	0.000010	0.0000000299	0.0020257379	0.0001156654	46.2	15.4	61.7	0.0000005478	0.0000504058	0.0000420539
957	-0.417414	-0.840069	0.005242	0.062500	0.000071	0.000071	0.000010	0.0000000299	0.0020271703	0.0001157355	43.0	15.2	58.4	0.0000005479	0.0000504152	0.0000420537
958	-0.417412	-0.840070	0.005245	0.062500	0.000072	0.000071	0.000010	0.0000000299	0.0020285308	0.0001158063	49.2	14.9	64.3	0.0000005481	0.0000504224	0.0000420545
959	-0.417411	-0.840070	0.005249	0.062500	0.000071	0.000071	0.000010	0.0000000299	0.0020299622	0.0001158771	48.2	15.5	63.8	0.0000005483	0.0000504320	0.0000420549
960	-0.417410	-0.840071	0.005252	0.062500	0.000072	0.000071	0.000010	0.0000000300	0.0020313243	0.0001159478	46.9	15.9	63.0	0.0000005485	0.0000504384	0.0000420556
961	-0.417408	-0.840072	0.005256	0.062500	0.000071	0.000071	0.000010	0.0000000300	0.0020327598	0.0001160189	46.4	15.0	61.5	0.0000005486	0.0000504479	0.0000420560
962	-0.417407	-0.840073	0.005259	0.062500	0.000072	0.000071	0.000010	0.0000000300	0.0020341169	0.0001160898	41.3	14.7	56.2	0.0000005488	0.0000504543	0.0000420569
963	-0.417405	-0.840073	0.005263	0.062500	0.000071	0.000071	0.000010	0.0000000300	0.0020355566	0.0001161615	43.7	16.0	59.9	0.0000005490	0.0000504640	0.0000420575
964	-0.417404	-0.840074	0.005266	0.062500	0.000072	0.000071	0.000010	0.0000000300	0.0020369122	0.0001162325	41.0	15.2	56.4	0.0000005492	0.0000504703	0.0000420583
965	-0.417403	-0.840075	0.005270	0.062500	0.000071	0.000071	0.000010	0.0000000301	0.0020383537	0.0001163043	43.8	15.7	59.6	0.0000005493	0.0000504799	0.0000420589
966	-0.417401	-0.840076	0.005273	0.062500	0.000072	0.000071	0.000010	0.0000000301	0.0020396992	0.0001163752	47.8	15.1	63.1	0.0000005495	0.0000504862	0.0000420598
967	-0.417400	-0.840076	0.005277	0.062500	0.000071	0.000071	0.000010	0.0000000301	0.0020411413	0.0001164471	44.6	15.8	60.6	0.0000005497	0.0000504958	0.0000420604
968	-0.417398	-0.840077	0.005280	0.062500	0.000072	0.000071	0.000010	0.0000000301	0.0020424935	0.0001165180	45.8	15.0	60.9	0.0000005499	0.0000505017	0.0000420613
969	-0.417397	-0.840078	0.005284	0.062500	0.000071	0.000071	0.000010	0.0000000301	0.0020439340	0.0001165899	44.3	16.3	60.7	0.0000005500	0.0000505113	0.0000420618
970	-0.417396	-0.840079	0.005287	0.062500	0.000072	0.000071	0.000010	0.0000000302	0.0020452824	0.0001166609	44.1	15.4	59.7	0.0000005502	0.0000505174	0.0000420626
971	-0.417394	-0.840079	0.005291	0.062500	0.000071	0.000071	0.000010	0.0000000302	0.0020467226	0.0001167326	43.4	14.9	58.4	0.0000005504	0.0000505270	0.0000420631
972	-0.417393	-0.840080	0.005294	0.062500	0.000072	0.000071	0.000010	0.0000000302	0.0020480625	0.0001168031	47.6	15.4	63.1	0.0000005506	0.0000505330	0.0000420637
973	-0.417391	-0.840081	0.005298	0.062500	0.000071	0.000071	0.000010	0.0000000302	0.0020495046	0.0001168750	45.7	14.7	60.6	0.0000005507	0.0000505426	0.0000420642
974	-0.417390	-0.840082	0.005301	0.062500	0.000072	0.000071	0.000010	0.0000000302	0.0020508386	0.0001169452	47.6	15.2	63.0	0.0000005509	0.0000505482	0.0000420647
975	-0.417389	-0.840082	0.005305	0.062500	0.000071	0.000071	0.000010	0.0000000303	0.0020522825	0.0001170174	53.9	16.4	70.4	0.0000005511	0.0000505580	0.0000420653
976	-0.417387	-0.840083	0.005308	0.062500	0.000072	0.000071	0.000010	0.0000000303	0.0020536162	0.0001170878	44.8	15.1	60.0	0.0000005513	0.0000505636	0.0000420657
977	-0.417386	-0.840084	0.005312	0.062500	0.000071	0.000071	0.000010	0.0000000303	0.0020550621	0.0001171602	43.4	16.4	59.9	0.0000005514	0.0000505734	0.0000420663
978	-0.417384	-0.840084	0.005315	0.062500	0.000072	0.000071	0.000010	0.0000000303	0.0020563981	0.0001172308	56.7	15.0	71.8	0.0000005516	0.0000505790	0.0000420668
979	-0.417383	-0.840085	0.005319	0.062500	0.000071	0.000071	0.000010	0.0000000303	0.0020578448	0.0001173034	48.7	15.1	63.9	0.0000005518	0.0000505888	0.0000420674
980	-0.417382	-0.840086	0.005322	0.062500	0.000072	0.000071	0.000010	0.0000000304	0.0020591807	0.0001173739	46.9	15.4	62.5	0.0000005520	0.0000505943	0.0000420677
981	-0.417380	-0.840087	0.005326	0.062500	0.000071	0.000071	0.000010	0.0000000304	0.0020606318	0.0001174470	47.7	15.7	63.4	0.0000005521	0.0000506043	0.0000420684
982	-0.417379	-0.840087	0.005330	0.062500	0.000072	0.000071	0.000010	0.0000000304	0.0020619720	0.0001175175	47.0	15.4	62.5	0.0000005523	0.0000506098	0.0000420685
983	-0.417377	-0.840088	0.005333	0.062500	0.000071	0.000071	0.000010	0.0000000304	0.0020634248	0.0001175910	47.3	15.2	62.7	0.0000005525	0.0000506197	0.0000420693
984	-0.417376	-0.840089	0.005337	0.062500	0.000072	0.000071	0.000010	0.0000000304	0.0020647627	0.0001176616	41.9	15.1	57.0	0.0000005527	0.0000506252	0.0000420695
985	-0.417375	-0.840089	0.005340	0.062500	0.000071	0.000071	0.000010	0.0000000305	0.0020662216	0.0001177359	47.6	15.5	63.2	0.0000005528	0.0000506351	0.0000420705
986	-0.417373	-0.840090	0.005344	0.062500	0.000072	0.000071	0.000010	0.0000000305	0.0020675879	0.0001178095	46.0	15.5	61.6	0.0000005530	0.0000506413	0.0000420716
987	-0.417372	-0.840091	0.005347	0.062500	0.000071	0.000071	0.000010	0.0000000305	0.0020690664	0.0001178864	50.3	15.1	65.5	0.0000005532	0.0000506520	0.0000420736
988	-0.417370	-0.840092	0.005351	0.062500	0.000072	0.000071	0.000010	0.0000000305	0.0020704341	0.0001179604	41.7	16.1	57.9	0.0000005534	0.0000506586	0.0000420747
989	-0.417369	-0.840093	0.005355	0.062500	0.000071	0.000071	0.000010	0.0000000305	0.0020719156	0.0001180378	48.7	15.7	64.5	0.0000005535	0.0000506694	0.0000420767
990	-0.417368	-0.840093	0.005358	0.062500	0.000072	0.000071	0.000010	0.0000000306	0.0020732932	0.0001181123	41.0	15.5	56.6	0.0000005537	0.0000506762	0.0000420780
991	-0.417366	-0.840094	0.005362	0.062500	0.000071	0.000071	0.000010	0.0000000306	0.0020747691	0.0001181894	50.0	15.9	66.0	0.0000005539	0.0000506867	0.0000420797
992	-0.417365	-0.840095	0.005366	0.062500	0.000072	0.000071	0.000010	0.0000000306	0.0020761505	0.0001182643	49.3	15.1	64.5	0.0000005541	0.0000506936	0.0000420810
993	-0.417363	-0.840096	0.005369	0.062500	0.000071	0.000071	0.000010	0.0000000306	0.0020776259	0.0001183414	48.5	15.4	64.0	0.0000005542	0.0000507041	0.0000420826
994	-0.417362	-0.840096	0.005373	0.062500	0.000072	0.000071	0.000010	0.0000000306	0.0020790075	0.0001184164	51.6	15.8	67.5	0.0000005544	0.0000507109	0.0000420839
995	-0.417360	-0.840097	0.005377	0.062500	0.000071	0.000071	0.000010	0.0000000306	0.0020804832	0.0001184936	44.9	16.2	61.3	0.0000005546	0.0000507213	0.0000420855
996	-0.417359	-0.840098	0.005380	0.062500	0.000072	0.000071	0.000010	0.0000000307	0.0020818638	0.0001185687	42.0	16.0	58.1	0.0000005548	0.0000507281	0.0000420868
997	-0.417358	-0.840099	0.005384	0.062500	0.000071	0.000071	0.000010	0.0000000307	0.0020833452	0.0001186466	43.2	15.9	59.2	0.0000005549	0.0000507388	0.0000420888
998	-0.417356	-0.840100	0.005387	0.062500	0.000072	0.000071	0.000010	0.0000000307	0.0020847040	0.0001187209	45.8	16.1	62.1	0.0000005551	0.0000507450	0.0000420897
999	-0.417355	-0.840100	0.005391	0.062500	0.000071	0.000071	0.000009	0.0000000307	0.0020862086	0.0001188012	49.5	15.2	64.8	0.0000005553	0.0000507559	0.0000420923
